Age_Ma,CO2_xPAL,CO2_ppm,DeltaT_K,T_C,F_sil_total,F_degas,F_prec,Fw_D,Fw_C,F_vsw_Mg,WI_mult,F_sil_blag,pH,Dolomite,Calcite,M_Mg,M_Ca,M_HCO3
383,399.361833421549,111821.313358034,17.261848424809,32.261848424809,8.27215662727129,6.8458659270476,75.7079061037109,3.01516370829909,60.801211277524,8.29863875582034,1.01783869695475,30.6460439973204,6.5956907096596,285.383582997055,4365.71928158123,90.5965060784161,19.2053197148176,44.4036515864719
382,390.127701369029,109235.756383328,17.1944490473635,32.1944490473634,7.56912581998201,6.85322802512606,74.3000545730632,2.94816301403113,60.3173935374577,8.20896320344159,0.931335020458672,30.3415117174395,6.59468609659578,281.842201401426,4374.43663417955,89.4872610191212,19.7512087020251,43.2769394422972
381,391.921640118692,109738.059233234,17.2076708257918,32.2076708257919,6.86609501269272,6.85960520366562,73.3062108372836,2.90245242071699,60.231447900804,8.0895887450439,0.844831343962593,30.2444743055049,6.58330676780701,278.362985741774,4382.22184915579,88.0579341327153,20.7178104443475,42.35148915413
380,404.42688515097,113239.527842272,17.2981870909414,32.2981870909414,6.16306420540344,6.86493153898496,72.7153568399219,2.87608382166725,60.5251128405837,7.94459081856281,0.758327667466514,30.3445167226076,6.56263172037126,274.925872445802,4389.08872963379,86.35424815308,22.0812752425695,41.6710467913034
379,418.919604269452,117297.489195447,17.3996493454768,32.3996493454768,6.77385235898152,6.86994175302573,73.9339463215991,2.86463857759107,61.1340462259643,7.80299320691212,0.833481444935352,30.604139947948,6.54169826987288,271.510293397387,4395.66072400123,84.692410567136,23.474144917448,41.1331109691725
378,418.469563327863,117171.477731802,17.3965535427017,32.3965535427017,7.60605357422454,6.87624078576907,74.8554805088411,2.82818169897385,61.2220305945333,7.71285745943078,0.935878756627275,30.5962106471343,6.53499387828767,268.124474955469,4403.13072916735,83.5931091463793,24.2366383229576,40.4594949386783
377,411.061774622647,115097.296894341,17.3450775712203,32.3450775712203,7.71167243094664,6.88319516692984,74.7136591714037,2.78094954302897,61.0663016731701,7.64599108523491,0.948874516299604,30.464210599108,6.53468853406559,264.788504604541,4410.95425910472,82.7488302106575,24.7088368303184,39.7153340819561
376,401.952567145171,112546.718800648,17.2804945539907,32.2804945539906,7.81729128766874,6.89035008891329,74.5040178104181,2.73160295998186,60.8431591788644,7.58544095432401,0.961870275971933,30.2991241219352,6.53610211395936,261.506506166118,4418.77277712964,81.9752355742537,25.1056740983123,38.9618193451366
375,391.201617953685,109536.453027032,17.202349650364,32.2023496503641,7.92291014439085,6.89771533656093,74.2245223827114,2.68020228353813,60.5506419711176,7.53053061026009,0.974866035644261,30.1001595386533,6.53920367522507,258.2808743438,4426.585792375,81.264735836072,25.4309491388971,38.1913699499428
374,378.882136455324,106086.998207491,17.1101091090168,32.1101091090168,8.02852900111295,6.90529820033387,73.872866407756,2.62678654401717,60.1865665371776,7.48058604421309,0.987861795316589,29.8664145208271,6.54397448186604,255.11336822989,4434.39275324659,80.6097887408783,25.6887076534125,37.3969927885862
373,365.088466274253,102224.770556791,17.0032822824716,32.0032822824716,8.13414785783506,6.91310181899444,73.4472073843994,2.57138755822524,59.7491385364023,7.43493277129194,1.00085755498892,29.5971670019471,6.55039584089936,252.004670030822,4442.19314440134,80.0028641902682,25.8834607556976,36.572649891936
372,351.53602816924,98430.0878873871,16.8942706625553,31.8942706625554,8.00196469426961,6.92096842302187,72.7378096192392,2.51686792221822,59.3002180646728,7.38794554130204,0.984593218489381,29.3240827955536,6.55689752372327,248.957755073213,4449.85880004914,79.3833694223622,26.0897347051974,35.746208255124
371,340.376681852139,95305.4709185989,16.8013041739734,31.8013041739734,7.85336423641652,6.92866774627489,72.0921060429554,2.46701674488586,58.9295384930468,7.33340918124575,0.96630883350936,29.0925112107767,6.56134989660353,245.968403698225,4457.22935259826,78.6846486709711,26.399412580736,34.9681225034189
370,331.526026621046,92827.2874538928,16.7253783146361,31.7253783146361,7.70476377856343,6.93621279761129,71.5340686803261,2.42181676425452,58.6418579203107,7.27238688583099,0.948024448529338,28.9045167950035,6.56375941830688,243.031813233294,4464.30908588303,77.9181239420276,26.8060541510807,34.2483561862213
369,324.952852781451,90986.7987788063,16.6676626577944,31.6676626577944,7.55616332071035,6.94845402419388,71.158986090156,2.38465048757362,58.5257796173134,7.21079727872401,0.929740063549316,28.8034316621639,6.56411113228311,240.141587700727,4471.10289776837,77.0933580374477,27.3049019261502,33.5965199272004
368,320.60898170005,89770.5148760141,16.6288811959315,31.6288811959315,7.40756286285726,6.96050096422044,70.8812062592979,2.35191749967012,58.5010340457363,7.14433277646961,0.911455678569294,28.7493307041124,6.56243339359819,237.290879437079,4477.62012738423,76.2197830204909,27.8900268535615,33.0196197481094
367,318.458833322744,89168.4733303684,16.6094904177685,31.6094904177685,7.25896240500417,6.97231439665784,70.7033601030892,2.32350057944263,58.5697363512579,7.07374026485845,0.893171293589273,28.7430070731217,6.55877575871413,234.475506723311,4483.86562703014,75.3059899721685,28.5555718730739,32.5231236904896
366,318.450228874068,89166.064084739,16.6094125345281,31.6094125345281,7.11036194715108,6.98388709488011,70.6261732514546,2.29920517682116,58.7321255733276,6.99977164465726,0.874886908609251,28.7843192055236,6.55323187146258,231.690962625149,4489.84861319091,74.3601900729621,29.2946594123929,32.1096989707148
